Order Date,Order Time,Order #,Menu Item,Menu Group,Qty,Net Price,Dining Option,Server
7/10/2026,12:54 PM,T-1411,"Side Fries",Sides,1,3.50,Dine In,Omar
7/10/2026,12:10 PM,T-1412,"Beef Shawarma Plate",Plates,1,15.24,Dine In,Layla
7/10/2026,12:10 PM,T-1412,"Fattoush Salad",Salads,1,8.64,Dine In,Layla
7/11/2026,12:23 PM,T-1413,"Greek Salad",Salads,1,8.99,Delivery,Chris
7/11/2026,12:23 PM,T-1413,"Chicken Shawarma Plate",Plates,1,14.21,Delivery,Chris
7/11/2026,12:23 PM,T-1413,"Greek Salad",Salads,2,17.67,Delivery,Chris
7/11/2026,12:47 PM,T-1414,"Chicken Wrap",Wraps,1,10.57,Takeout,Layla
7/11/2026,12:47 PM,T-1414,"Beef Shawarma Plate",Plates,1,15.30,Takeout,Layla
7/11/2026,12:47 PM,T-1414,"Side Fries",Sides,2,6.99,Takeout,Layla
7/11/2026,01:15 PM,T-1415,"Falafel Wrap",Wraps,1,9.44,Dine In,Omar
7/11/2026,01:15 PM,T-1415,"Lentil Soup",Starters,1,5.50,Dine In,Omar
7/11/2026,01:15 PM,T-1415,"Side Fries",Sides,1,3.54,Dine In,Omar
7/11/2026,12:01 PM,T-1416,"Chicken Wrap",Wraps,1,10.38,Dine In,Chris
7/11/2026,12:01 PM,T-1416,"Side Fries",Sides,1,3.46,Dine In,Chris
7/11/2026,12:31 PM,T-1417,"Chicken Shawarma Plate",Plates,1,14.28,Dine In,Amina
7/11/2026,12:31 PM,T-1417,"Beef Shawarma Plate",Plates,1,15.75,Dine In,Amina
7/11/2026,12:31 PM,T-1417,"Falafel Wrap",Wraps,2,18.95,Dine In,Amina
7/11/2026,06:43 PM,T-1418,"Mixed Grill",Plates,1,18.76,Dine In,Layla
7/11/2026,06:43 PM,T-1418,"Kids Nuggets",Kids,1,7.55,Dine In,Layla
7/11/2026,12:02 PM,T-1419,"Falafel Wrap",Wraps,1,9.47,Takeout,Omar
7/11/2026,07:32 PM,T-1420,"Lamb Wrap",Wraps,1,11.34,Dine In,Noor
7/11/2026,07:32 PM,T-1420,"Chicken Shawarma Plate",Plates,1,14.46,Dine In,Noor
7/11/2026,12:37 PM,T-1421,"Chicken Wrap",Wraps,1,10.59,Delivery,Noor
7/11/2026,12:37 PM,T-1421,"Falafel Wrap",Wraps,1,9.54,Delivery,Noor
7/11/2026,06:04 PM,T-1422,"Mint Tea",Drinks,1,2.70,Dine In,Chris
7/11/2026,04:00 PM,T-1423,"Greek Salad",Salads,1,8.87,Dine In,Noor
7/11/2026,04:00 PM,T-1423,"Greek Salad",Salads,2,17.65,Dine In,Noor
7/11/2026,11:54 AM,T-1424,"Chicken Wrap",Wraps,1,10.53,Dine In,Omar
7/11/2026,07:20 PM,T-1425,"Side Fries",Sides,2,7.00,Takeout,Amina
7/11/2026,07:20 PM,T-1425,"Baklava",Desserts,1,4.56,Takeout,Amina
7/11/2026,12:47 PM,T-1426,"Baba Ganoush",Starters,1,6.44,Dine In,Layla
7/11/2026,12:47 PM,T-1426,"Chicken Wrap",Wraps,1,10.57,Dine In,Layla
7/11/2026,12:47 PM,T-1426,"Baklava",Desserts,1,4.53,Dine In,Layla
7/11/2026,07:40 PM,T-1427,"Chicken Wrap",Wraps,1,10.59,Takeout,Noor
7/11/2026,07:40 PM,T-1427,"Lentil Soup",Starters,1,5.50,Takeout,Noor
7/11/2026,03:22 PM,T-1428,"Fresh Lemonade",Drinks,1,3.49,Delivery,Noor
7/11/2026,06:12 PM,T-1429,"Baklava",Desserts,1,4.47,Takeout,Layla
7/11/2026,06:14 PM,T-1430,"Fattoush Salad",Salads,1,8.65,Dine In,Chris
7/11/2026,07:39 PM,T-1431,"Baklava",Desserts,1,4.52,Dine In,Chris
7/11/2026,07:39 PM,T-1431,"Lamb Wrap",Wraps,1,11.42,Dine In,Chris
7/11/2026,07:39 PM,T-1431,"Mixed Grill",Plates,1,19.25,Dine In,Chris
7/11/2026,06:06 PM,T-1432,"Hummus",Starters,1,6.48,Takeout,Amina
7/11/2026,06:06 PM,T-1432,"Mixed Grill",Plates,1,18.66,Takeout,Amina
7/11/2026,06:06 PM,T-1432,"Greek Salad",Salads,1,9.03,Takeout,Amina
7/11/2026,07:03 PM,T-1433,"Fresh Lemonade",Drinks,1,3.51,Takeout,Noor
7/11/2026,07:03 PM,T-1433,"Chicken Wrap",Wraps,2,20.72,Takeout,Noor
7/11/2026,07:03 PM,T-1433,"Falafel Wrap",Wraps,1,9.34,Takeout,Noor
7/11/2026,07:03 PM,T-1433,"Chicken Shawarma Plate",Plates,2,29.19,Takeout,Noor
7/11/2026,12:56 PM,T-1434,"Side Rice",Sides,1,2.97,Delivery,Chris
7/11/2026,12:56 PM,T-1434,"Baba Ganoush",Starters,1,6.53,Delivery,Chris
7/11/2026,12:56 PM,T-1434,"Mint Tea",Drinks,1,2.72,Delivery,Chris
7/11/2026,06:58 PM,T-1435,"Chicken Wrap",Wraps,1,10.41,Takeout,Omar
7/11/2026,11:03 AM,T-1436,"Baba Ganoush",Starters,1,6.56,Takeout,Chris
7/11/2026,11:03 AM,T-1436,"Baba Ganoush",Starters,1,6.56,Takeout,Chris
7/11/2026,02:56 PM,T-1437,"Chicken Wrap",Wraps,2,20.83,Delivery,Layla
7/11/2026,02:56 PM,T-1437,"Beef Shawarma Plate",Plates,1,15.33,Delivery,Layla
7/11/2026,09:12 PM,T-1438,"Hummus",Starters,1,6.37,Takeout,Noor
7/11/2026,07:40 PM,T-1439,"Chicken Shawarma Plate",Plates,1,14.38,Takeout,Noor
7/11/2026,07:40 PM,T-1439,"Baba Ganoush",Starters,1,6.63,Takeout,Noor
7/11/2026,07:40 PM,T-1439,"Chicken Shawarma Plate",Plates,1,14.59,Takeout,Noor
7/11/2026,02:02 PM,T-1440,"Chicken Wrap",Wraps,2,21.33,Dine In,Layla
7/11/2026,02:02 PM,T-1440,"Side Fries",Sides,1,3.49,Dine In,Layla
7/11/2026,12:31 PM,T-1441,"Hummus",Starters,1,6.42,Delivery,Layla
7/11/2026,12:31 PM,T-1441,"Falafel Wrap",Wraps,1,9.38,Delivery,Layla
7/11/2026,07:05 PM,T-1442,"Side Fries",Sides,1,3.49,Delivery,Amina
7/11/2026,07:05 PM,T-1442,"Greek Salad",Salads,1,9.01,Delivery,Amina
7/11/2026,12:03 PM,T-1443,"Fattoush Salad",Salads,2,16.95,Takeout,Chris
7/11/2026,12:03 PM,T-1443,"Chicken Shawarma Plate",Plates,1,14.27,Takeout,Chris
7/11/2026,07:34 PM,T-1444,"Side Rice",Sides,1,2.99,Dine In,Omar
7/11/2026,07:34 PM,T-1444,"Chicken Wrap",Wraps,1,10.71,Dine In,Omar
7/11/2026,07:34 PM,T-1444,"Hummus",Starters,1,6.43,Dine In,Omar
7/11/2026,02:39 PM,T-1445,"Mixed Grill",Plates,2,37.19,Takeout,Omar
7/11/2026,02:39 PM,T-1445,"Fresh Lemonade",Drinks,1,3.51,Takeout,Omar
7/11/2026,02:39 PM,T-1445,"Side Rice",Sides,1,2.99,Takeout,Omar
7/11/2026,05:04 PM,T-1446,"Fattoush Salad",Salads,1,8.62,Dine In,Layla
7/11/2026,05:04 PM,T-1446,"Chicken Wrap",Wraps,1,10.60,Dine In,Layla
7/11/2026,05:24 PM,T-1447,"Hummus",Starters,1,6.54,Dine In,Noor
7/11/2026,05:45 PM,T-1448,"Mixed Grill",Plates,1,18.69,Dine In,Noor
7/11/2026,05:45 PM,T-1448,"Chicken Shawarma Plate",Plates,1,14.28,Dine In,Noor
7/11/2026,06:58 PM,T-1449,"Fattoush Salad",Salads,1,8.39,Dine In,Noor
7/11/2026,06:58 PM,T-1449,"Chicken Wrap",Wraps,1,10.36,Dine In,Noor
7/11/2026,08:36 PM,T-1450,"Side Rice",Sides,2,6.08,Takeout,Omar
7/11/2026,07:06 PM,T-1451,"Mixed Grill",Plates,1,18.97,Dine In,Chris
7/11/2026,07:06 PM,T-1451,"Baba Ganoush",Starters,2,12.78,Dine In,Chris
7/11/2026,02:36 PM,T-1452,"Greek Salad",Salads,1,9.16,Takeout,Chris
7/11/2026,02:36 PM,T-1452,"Chicken Wrap",Wraps,1,10.33,Takeout,Chris
7/11/2026,02:36 PM,T-1452,"Hummus",Starters,1,6.57,Takeout,Chris
7/11/2026,02:36 PM,T-1452,"Mixed Grill",Plates,1,18.83,Takeout,Chris
7/11/2026,12:24 PM,T-1453,"Beef Shawarma Plate",Plates,1,15.27,Dine In,Chris
7/11/2026,04:07 PM,T-1454,"Fattoush Salad",Salads,1,8.54,Takeout,Amina
7/11/2026,04:07 PM,T-1454,"Side Rice",Sides,1,3.04,Takeout,Amina
7/11/2026,07:45 PM,T-1455,"Fresh Lemonade",Drinks,2,7.00,Takeout,Noor
7/11/2026,07:45 PM,T-1455,"Mint Tea",Drinks,2,5.60,Takeout,Noor
7/11/2026,07:45 PM,T-1455,"Hummus",Starters,1,6.55,Takeout,Noor
7/11/2026,07:45 PM,T-1455,"Lamb Wrap",Wraps,2,23.43,Takeout,Noor
7/11/2026,06:29 PM,T-1456,"Chicken Wrap",Wraps,1,10.37,Delivery,Omar
7/11/2026,11:04 AM,T-1457,"Fresh Lemonade",Drinks,1,3.53,Delivery,Omar
7/11/2026,11:04 AM,T-1457,"Beef Shawarma Plate",Plates,2,30.95,Delivery,Omar
7/11/2026,11:04 AM,T-1457,"Lamb Wrap",Wraps,1,11.43,Delivery,Omar
7/11/2026,12:13 PM,T-1458,"Baklava",Desserts,1,4.50,Delivery,Layla
7/11/2026,12:13 PM,T-1458,"Falafel Wrap",Wraps,1,9.38,Delivery,Layla
7/11/2026,07:44 PM,T-1459,"Falafel Wrap",Wraps,2,19.37,Delivery,Layla
7/11/2026,07:44 PM,T-1459,"Mint Tea",Drinks,1,2.76,Delivery,Layla
7/11/2026,07:08 PM,T-1460,"Side Rice",Sides,1,3.00,Delivery,Layla
7/12/2026,07:08 PM,T-1461,"Falafel Wrap",Wraps,1,9.43,Dine In,Amina
7/12/2026,07:08 PM,T-1461,"Hummus",Starters,1,6.62,Dine In,Amina
7/12/2026,01:02 PM,T-1462,"Side Fries",Sides,1,3.45,Delivery,Layla
7/12/2026,01:02 PM,T-1462,"Chicken Shawarma Plate",Plates,2,28.65,Delivery,Layla
7/12/2026,01:02 PM,T-1462,"Falafel Wrap",Wraps,1,9.44,Delivery,Layla
7/12/2026,04:58 PM,T-1463,"Fresh Lemonade",Drinks,1,3.48,Takeout,Amina
7/12/2026,08:20 PM,T-1464,"Fresh Lemonade",Drinks,1,3.49,Dine In,Noor
7/12/2026,08:20 PM,T-1464,"Greek Salad",Salads,1,8.92,Dine In,Noor
7/12/2026,08:20 PM,T-1464,"Side Rice",Sides,1,3.01,Dine In,Noor
7/12/2026,08:20 PM,T-1464,"Kids Nuggets",Kids,1,7.64,Dine In,Noor
7/12/2026,12:15 PM,T-1465,"Fresh Lemonade",Drinks,1,3.48,Takeout,Omar
7/12/2026,12:15 PM,T-1465,"Falafel Wrap",Wraps,1,9.44,Takeout,Omar
7/12/2026,12:15 PM,T-1465,"Chicken Shawarma Plate",Plates,1,14.54,Takeout,Omar
7/12/2026,12:15 PM,T-1465,"Fattoush Salad",Salads,1,8.54,Takeout,Omar
7/12/2026,03:37 PM,T-1466,"Lamb Wrap",Wraps,1,11.56,Takeout,Omar
7/12/2026,07:24 PM,T-1467,"Mixed Grill",Plates,1,19.19,Takeout,Omar
7/12/2026,07:24 PM,T-1467,"Mint Tea",Drinks,1,2.76,Takeout,Omar
7/12/2026,05:38 PM,T-1468,"Chicken Shawarma Plate",Plates,1,14.56,Dine In,Layla
7/12/2026,05:38 PM,T-1468,"Kids Nuggets",Kids,1,7.37,Dine In,Layla
7/12/2026,09:05 PM,T-1469,"Mixed Grill",Plates,1,18.89,Dine In,Amina
7/12/2026,09:05 PM,T-1469,"Mint Tea",Drinks,1,2.75,Dine In,Amina
7/12/2026,09:05 PM,T-1469,"Lamb Wrap",Wraps,1,11.72,Dine In,Amina
7/12/2026,07:31 PM,T-1470,"Fattoush Salad",Salads,1,8.51,Takeout,Omar
7/12/2026,07:31 PM,T-1470,"Baklava",Desserts,1,4.43,Takeout,Omar
7/12/2026,01:05 PM,T-1471,"Chicken Shawarma Plate",Plates,1,14.56,Dine In,Omar
7/12/2026,01:05 PM,T-1471,"Chicken Shawarma Plate",Plates,1,14.23,Dine In,Omar
7/12/2026,07:53 PM,T-1472,"Beef Shawarma Plate",Plates,1,15.77,Delivery,Chris
7/12/2026,06:09 PM,T-1473,"Greek Salad",Salads,1,9.15,Takeout,Omar
7/12/2026,06:09 PM,T-1473,"Beef Shawarma Plate",Plates,1,15.54,Takeout,Omar
7/12/2026,05:07 PM,T-1474,"Side Rice",Sides,1,2.95,Dine In,Amina
7/12/2026,05:07 PM,T-1474,"Side Fries",Sides,1,3.49,Dine In,Amina
7/12/2026,12:09 PM,T-1475,"Chicken Shawarma Plate",Plates,2,28.84,Delivery,Noor
7/12/2026,12:09 PM,T-1475,"Lamb Wrap",Wraps,1,11.55,Delivery,Noor
7/12/2026,12:09 PM,T-1475,"Fresh Lemonade",Drinks,1,3.52,Delivery,Noor
7/12/2026,12:09 PM,T-1475,"Hummus",Starters,1,6.54,Delivery,Noor
7/12/2026,10:03 AM,T-1476,"Chicken Wrap",Wraps,2,21.27,Takeout,Chris
7/12/2026,10:03 AM,T-1476,"Chicken Shawarma Plate",Plates,1,14.71,Takeout,Chris
7/12/2026,07:37 PM,T-1478,"Lamb Wrap",Wraps,1,11.68,Delivery,Omar
7/12/2026,12:19 PM,T-1479,"Lentil Soup",Starters,1,5.41,Takeout,Omar
7/12/2026,12:19 PM,T-1479,"Chicken Shawarma Plate",Plates,2,28.69,Takeout,Omar
7/12/2026,12:19 PM,T-1479,"Side Fries",Sides,2,6.96,Takeout,Omar
7/12/2026,12:13 PM,T-1480,"Mint Tea",Drinks,1,2.71,Dine In,Omar
7/12/2026,12:41 PM,T-1481,"Chicken Wrap",Wraps,1,10.56,Takeout,Layla
7/12/2026,03:41 PM,T-1482,"Hummus",Starters,1,6.41,Dine In,Noor
7/12/2026,03:41 PM,T-1482,"Hummus",Starters,1,6.39,Dine In,Noor
7/12/2026,01:23 PM,T-1483,"Greek Salad",Salads,2,18.15,Takeout,Noor
7/12/2026,01:23 PM,T-1483,"Beef Shawarma Plate",Plates,1,15.29,Takeout,Noor
7/12/2026,08:37 PM,T-1484,"Chicken Wrap",Wraps,1,10.43,Takeout,Amina
7/12/2026,08:37 PM,T-1484,"Chicken Wrap",Wraps,1,10.69,Takeout,Amina
7/12/2026,08:15 PM,T-1485,"Beef Shawarma Plate",Plates,1,15.53,Dine In,Noor
7/12/2026,10:49 PM,T-1486,"Lamb Wrap",Wraps,2,23.16,Dine In,Chris
7/12/2026,10:49 PM,T-1486,"Chicken Wrap",Wraps,1,10.40,Dine In,Chris
7/12/2026,10:49 PM,T-1486,"Lamb Wrap",Wraps,1,11.72,Dine In,Chris
7/12/2026,04:00 PM,T-1487,"Chicken Wrap",Wraps,2,20.63,Dine In,Chris
7/12/2026,04:00 PM,T-1487,"Lamb Wrap",Wraps,2,23.22,Dine In,Chris
7/12/2026,04:00 PM,T-1487,"Fattoush Salad",Salads,1,8.52,Dine In,Chris
7/12/2026,12:16 PM,T-1488,"Chicken Wrap",Wraps,1,10.48,Takeout,Amina
7/13/2026,05:39 PM,T-1489,"Falafel Wrap",Wraps,2,19.08,Dine In,Omar
7/13/2026,05:39 PM,T-1489,"Chicken Shawarma Plate",Plates,1,14.42,Dine In,Omar
7/13/2026,08:38 PM,T-1490,"Falafel Wrap",Wraps,1,9.32,Delivery,Chris
7/13/2026,08:38 PM,T-1490,"Chicken Wrap",Wraps,1,10.48,Delivery,Chris
7/13/2026,08:38 PM,T-1490,"Chicken Wrap",Wraps,1,10.61,Delivery,Chris
7/13/2026,05:31 PM,T-1491,"Mixed Grill",Plates,1,19.08,Dine In,Chris
7/13/2026,05:31 PM,T-1491,"Baba Ganoush",Starters,1,6.59,Dine In,Chris
7/13/2026,12:36 PM,T-1492,"Hummus",Starters,1,6.53,Dine In,Chris
7/13/2026,12:37 PM,T-1493,"Chicken Wrap",Wraps,1,10.53,Dine In,Chris
7/13/2026,12:37 PM,T-1493,"Beef Shawarma Plate",Plates,1,15.26,Dine In,Chris
7/13/2026,12:37 PM,T-1493,"Greek Salad",Salads,1,9.06,Dine In,Chris
7/13/2026,07:32 PM,T-1494,"Beef Shawarma Plate",Plates,1,15.44,Dine In,Chris
7/13/2026,07:32 PM,T-1494,"Hummus",Starters,1,6.43,Dine In,Chris
7/13/2026,07:32 PM,T-1494,"Chicken Shawarma Plate",Plates,1,14.40,Dine In,Chris
7/13/2026,04:54 PM,T-1495,"Falafel Wrap",Wraps,1,9.54,Dine In,Noor
7/13/2026,10:52 PM,T-1496,"Hummus",Starters,2,12.89,Takeout,Omar
7/13/2026,10:52 PM,T-1496,"Chicken Shawarma Plate",Plates,2,28.56,Takeout,Omar
7/13/2026,10:52 PM,T-1496,"Mint Tea",Drinks,1,2.75,Takeout,Omar
7/13/2026,05:43 PM,T-1497,"Lentil Soup",Starters,1,5.52,Dine In,Noor
7/13/2026,05:43 PM,T-1497,"Lentil Soup",Starters,1,5.53,Dine In,Noor
7/13/2026,05:43 PM,T-1497,"Baklava",Desserts,2,8.96,Dine In,Noor
7/13/2026,01:46 PM,T-1498,"Falafel Wrap",Wraps,2,18.87,Takeout,Amina
7/13/2026,01:46 PM,T-1498,"Turkish Coffee",Drinks,2,6.57,Takeout,Amina
7/13/2026,07:49 PM,T-1499,"Stuffed Grape Leaves",Starters,1,6.89,Dine In,Chris
7/13/2026,06:58 PM,T-1500,"Chicken Wrap",Wraps,1,10.54,Takeout,Chris
7/13/2026,07:39 PM,T-1501,"Mixed Grill",Plates,1,18.65,Takeout,Layla
7/13/2026,07:39 PM,T-1501,"Knafeh",Desserts,1,6.05,Takeout,Layla
7/13/2026,04:00 PM,T-1502,"Falafel Wrap",Wraps,1,9.42,Dine In,Layla
7/13/2026,04:00 PM,T-1502,"Side Rice",Sides,1,2.95,Dine In,Layla
7/13/2026,04:00 PM,T-1502,"Hummus",Starters,1,6.51,Dine In,Layla
7/13/2026,10:02 AM,T-1503,"Chicken Wrap",Wraps,1,10.51,Dine In,Omar
7/13/2026,07:55 PM,T-1504,"Greek Salad",Salads,1,9.13,Delivery,Noor
7/13/2026,08:58 PM,T-1505,"Lamb Wrap",Wraps,1,11.71,Dine In,Omar
7/13/2026,08:58 PM,T-1505,"Side Rice",Sides,1,3.05,Dine In,Omar
7/13/2026,12:41 PM,T-1506,"Baklava",Desserts,1,4.56,Delivery,Noor
7/13/2026,12:41 PM,T-1506,"Lentil Soup",Starters,1,5.61,Delivery,Noor
7/13/2026,12:41 PM,T-1506,"Mixed Grill",Plates,1,19.25,Delivery,Noor
7/13/2026,07:46 PM,T-1507,"Lentil Soup",Starters,1,5.45,Dine In,Amina
7/13/2026,07:46 PM,T-1507,"Chicken Wrap",Wraps,1,10.43,Dine In,Amina
7/13/2026,01:34 PM,T-1508,"Mixed Grill",Plates,1,18.77,Dine In,Amina
7/13/2026,01:34 PM,T-1508,"Falafel Wrap",Wraps,1,9.48,Dine In,Amina
7/13/2026,08:43 PM,T-1509,"Greek Salad",Salads,1,9.01,Dine In,Layla
7/13/2026,08:43 PM,T-1509,"Falafel Wrap",Wraps,1,9.37,Dine In,Layla
7/13/2026,08:43 PM,T-1509,"Lamb Wrap",Wraps,1,11.57,Dine In,Layla
7/13/2026,07:00 PM,T-1510,"Chicken Wrap",Wraps,1,10.57,Dine In,Layla
7/13/2026,07:00 PM,T-1510,"Mint Tea",Drinks,2,5.51,Dine In,Layla
7/13/2026,07:00 PM,T-1510,"Lamb Wrap",Wraps,1,11.57,Dine In,Layla
7/13/2026,06:39 PM,T-1511,"Falafel Wrap",Wraps,1,9.35,Delivery,Amina
7/13/2026,06:39 PM,T-1511,"Chicken Shawarma Plate",Plates,1,14.32,Delivery,Amina
7/13/2026,06:39 PM,T-1511,"Chicken Shawarma Plate",Plates,1,14.66,Delivery,Amina
7/13/2026,11:49 AM,T-1512,"Chicken Wrap",Wraps,1,10.43,Takeout,Layla
7/13/2026,07:03 PM,T-1513,"Side Rice",Sides,1,3.01,Dine In,Omar
7/13/2026,07:03 PM,T-1513,"Fattoush Salad",Salads,1,8.55,Dine In,Omar
7/13/2026,07:03 PM,T-1513,"Side Rice",Sides,2,5.93,Dine In,Omar
7/14/2026,06:05 PM,T-1514,"Lentil Soup",Starters,1,5.54,Takeout,Noor
7/14/2026,06:05 PM,T-1514,"Side Rice",Sides,1,3.01,Takeout,Noor
7/14/2026,06:05 PM,T-1514,"Hummus",Starters,1,6.40,Takeout,Noor
7/14/2026,12:35 PM,T-1515,"Chicken Shawarma Plate",Plates,1,14.22,Takeout,Amina
7/14/2026,12:35 PM,T-1515,"Fattoush Salad",Salads,1,8.55,Takeout,Amina
7/14/2026,08:59 PM,T-1516,"Lamb Wrap",Wraps,1,11.31,Dine In,Noor
7/14/2026,08:59 PM,T-1516,"Falafel Wrap",Wraps,2,18.88,Dine In,Noor
7/14/2026,08:59 PM,T-1516,"Side Rice",Sides,1,2.97,Dine In,Noor
7/14/2026,08:59 PM,T-1516,"Side Rice",Sides,1,2.95,Dine In,Noor
7/14/2026,12:23 PM,T-1517,"Chicken Wrap",Wraps,2,20.78,Dine In,Chris
7/14/2026,12:46 PM,T-1518,"Mixed Grill",Plates,2,37.49,Delivery,Amina
7/14/2026,12:46 PM,T-1518,"Chicken Shawarma Plate",Plates,1,14.56,Delivery,Amina
7/14/2026,12:46 PM,T-1518,"Chicken Shawarma Plate",Plates,2,29.47,Delivery,Amina
7/14/2026,12:46 PM,T-1518,"Beef Shawarma Plate",Plates,1,15.66,Delivery,Amina
7/14/2026,07:40 PM,T-1519,"Hummus",Starters,1,6.54,Delivery,Chris
7/14/2026,07:40 PM,T-1519,"Lamb Wrap",Wraps,1,11.58,Delivery,Chris
7/14/2026,12:51 PM,T-1520,"Chicken Shawarma Plate",Plates,1,14.54,Dine In,Omar
7/14/2026,12:51 PM,T-1520,"Mixed Grill",Plates,2,38.18,Dine In,Omar
7/14/2026,12:51 PM,T-1520,"Chicken Wrap",Wraps,1,10.35,Dine In,Omar
7/14/2026,12:51 PM,T-1520,"Chicken Shawarma Plate",Plates,1,14.49,Dine In,Omar
7/14/2026,11:44 AM,T-1521,"Knafeh",Desserts,1,5.88,Delivery,Layla
7/14/2026,11:44 AM,T-1521,"Chicken Shawarma Plate",Plates,1,14.79,Delivery,Layla
7/14/2026,12:50 PM,T-1522,"Baklava",Desserts,1,4.49,Delivery,Layla
7/14/2026,12:50 PM,T-1522,"Side Fries",Sides,1,3.48,Delivery,Layla
7/14/2026,12:50 PM,T-1522,"Beef Shawarma Plate",Plates,1,15.35,Delivery,Layla
7/14/2026,05:45 PM,T-1523,"Side Fries",Sides,1,3.46,Dine In,Amina
7/14/2026,05:45 PM,T-1523,"Lentil Soup",Starters,1,5.59,Dine In,Amina
7/14/2026,05:45 PM,T-1523,"Fattoush Salad",Salads,1,8.54,Dine In,Amina
7/14/2026,05:45 PM,T-1523,"Mint Tea",Drinks,1,2.73,Dine In,Amina
7/14/2026,04:08 PM,T-1524,"Fattoush Salad",Salads,1,8.66,Dine In,Noor
7/14/2026,04:08 PM,T-1524,"Baklava",Desserts,1,4.51,Dine In,Noor
7/14/2026,12:25 PM,T-1525,"Chicken Shawarma Plate",Plates,1,14.43,Takeout,Amina
7/14/2026,02:50 PM,T-1526,"Lentil Soup",Starters,2,10.89,Dine In,Omar
7/14/2026,02:50 PM,T-1526,"Chicken Wrap",Wraps,1,10.47,Dine In,Omar
7/14/2026,02:50 PM,T-1526,"Chicken Shawarma Plate",Plates,1,14.61,Dine In,Omar
7/14/2026,08:05 PM,T-1527,"Falafel Wrap",Wraps,1,9.35,Dine In,Noor
7/14/2026,08:05 PM,T-1527,"Mint Tea",Drinks,1,2.80,Dine In,Noor
7/14/2026,08:05 PM,T-1527,"Baklava",Desserts,2,9.10,Dine In,Noor
7/14/2026,07:09 PM,T-1528,"Hummus",Starters,1,6.54,Dine In,Noor
7/14/2026,01:29 PM,T-1529,"Mint Tea",Drinks,1,2.70,Takeout,Amina
7/14/2026,12:00 PM,T-1530,"Chicken Wrap",Wraps,1,10.62,Delivery,Layla
7/14/2026,12:17 PM,T-1531,"Fresh Lemonade",Drinks,2,6.90,Takeout,Chris
7/14/2026,06:11 PM,T-1532,"Falafel Wrap",Wraps,1,9.65,Takeout,Amina
7/14/2026,06:11 PM,T-1532,"Chicken Shawarma Plate",Plates,1,14.64,Takeout,Amina
7/14/2026,07:54 PM,T-1533,"Fattoush Salad",Salads,1,8.55,Delivery,Amina
7/14/2026,07:33 PM,T-1534,"Chicken Shawarma Plate",Plates,2,29.46,Dine In,Noor
7/14/2026,07:33 PM,T-1534,"Hummus",Starters,1,6.37,Dine In,Noor
7/14/2026,07:33 PM,T-1534,"Lamb Wrap",Wraps,1,11.73,Dine In,Noor
7/14/2026,07:37 PM,T-1535,"Lamb Wrap",Wraps,1,11.50,Dine In,Noor
7/14/2026,07:37 PM,T-1535,"Chicken Shawarma Plate",Plates,1,14.62,Dine In,Noor
7/14/2026,07:37 PM,T-1535,"Falafel Wrap",Wraps,1,9.58,Dine In,Noor
7/14/2026,07:37 PM,T-1535,"Greek Salad",Salads,1,8.84,Dine In,Noor
7/14/2026,11:21 AM,T-1536,"Falafel Wrap",Wraps,1,9.69,Takeout,Amina
7/14/2026,12:11 PM,T-1537,"Fresh Lemonade",Drinks,1,3.56,Takeout,Chris
7/14/2026,12:11 PM,T-1537,"Lamb Wrap",Wraps,2,23.18,Takeout,Chris
7/14/2026,12:11 PM,T-1537,"Falafel Wrap",Wraps,1,9.37,Takeout,Chris
7/14/2026,12:11 PM,T-1537,"Mint Tea",Drinks,1,2.80,Takeout,Chris
7/14/2026,07:15 PM,T-1538,"Hummus",Starters,1,6.60,Dine In,Noor
7/14/2026,07:15 PM,T-1538,"Mint Tea",Drinks,1,2.70,Dine In,Noor
7/14/2026,07:15 PM,T-1538,"Chicken Shawarma Plate",Plates,2,28.86,Dine In,Noor
7/14/2026,07:00 PM,T-1539,"Chicken Shawarma Plate",Plates,1,14.54,Delivery,Chris
7/14/2026,07:00 PM,T-1539,"Fresh Lemonade",Drinks,1,3.50,Delivery,Chris
7/14/2026,03:33 PM,T-1540,"Chicken Wrap",Wraps,1,10.49,Takeout,Chris
7/14/2026,01:32 PM,T-1541,"Mixed Grill",Plates,1,19.13,Dine In,Chris
7/14/2026,02:37 PM,T-1542,"Lentil Soup",Starters,1,5.48,Dine In,Amina
7/14/2026,12:19 PM,T-1543,"Chicken Shawarma Plate",Plates,1,14.67,Dine In,Layla
7/15/2026,12:21 PM,T-1544,"Beef Shawarma Plate",Plates,1,15.52,Takeout,Noor
7/15/2026,12:59 PM,T-1545,"Side Fries",Sides,1,3.44,Dine In,Chris
7/15/2026,07:36 PM,T-1546,"Fattoush Salad",Salads,2,16.72,Dine In,Amina
7/15/2026,07:36 PM,T-1546,"Mint Tea",Drinks,1,2.75,Dine In,Amina
7/15/2026,07:36 PM,T-1546,"Baba Ganoush",Starters,1,6.54,Dine In,Amina
7/15/2026,11:02 AM,T-1547,"Hummus",Starters,1,6.60,Takeout,Noor
7/15/2026,11:02 AM,T-1547,"Mixed Grill",Plates,1,18.53,Takeout,Noor
7/15/2026,12:07 PM,T-1548,"Chicken Shawarma Plate",Plates,1,14.62,Dine In,Chris
7/15/2026,12:07 PM,T-1548,"Chicken Shawarma Plate",Plates,2,29.52,Dine In,Chris
